departamento,clase,familia,FechaCorte,ExisUnidades,CantidadVendida
1,103,103299,2013-05-31 00:00:00,428468,987
3,326,326086,2015-03-31 00:00:00,133052,320
7,796,796048,2014-04-30 00:00:00,8810,84
8,863,863254,2015-04-30 00:00:00,15035008,12618
1,104,104014,2014-09-30 00:00:00,60404286,35920
1,101,101083,2014-11-30 00:00:00,165800,176
4,477,477395,2016-02-29 00:00:00,205139,382
8,862,862308,2014-12-31 00:00:00,10792321,5711
2,227,227087,2016-03-31 00:00:00,15761802,9932
1,198,198009,2015-03-31 00:00:00,159027,905
3,380,380203,2013-10-31 00:00:00,19052402,14472
2,210,210030,2016-08-31 00:00:00,1475795,3435
1,105,105068,2013-04-30 00:00:00,174268873,106487
4,418,418100,2014-01-31 00:00:00,16054,169
3,316,316068,2015-06-30 00:00:00,42246545,27192
5,536,536041,2016-03-31 00:00:00,5962110,10018
2,202,202089,2015-08-31 00:00:00,77742515,49336
8,866,866211,2013-08-31 00:00:00,10872224,6507
1,103,103299,2016-09-30 00:00:00,1696549,3399
8,867,867237,2014-02-28 00:00:00,11354434,6293
2,210,210028,2015-02-28 00:00:00,1641949,2815
2,290,290062,2014-11-30 00:00:00,31997008,15026
5,586,586037,2016-07-31 00:00:00,1449,50
5,536,536006,2014-09-30 00:00:00,1573818,3840
3,310,310140,2013-06-30 00:00:00,44457,649
4,410,410030,2014-03-31 00:00:00,28855,492
8,862,862224,2016-09-30 00:00:00,5066795,2708
3,319,319162,2014-03-31 00:00:00,7196103,9617
1,110,110033,2016-02-29 00:00:00,1094456,2566
7,748,748021,2016-03-31 00:00:00,1972412,1534
5,594,594208,2015-03-31 00:00:00,29761139,14124
8,862,862010,2013-11-30 00:00:00,29222454,17045
2,292,292067,2014-01-31 00:00:00,536945,881
5,537,537078,2015-12-31 00:00:00,8736600,12064
8,868,868153,2015-07-31 00:00:00,26220666,7359
2,282,282071,2015-09-30 00:00:00,43794794,30816
4,401,401291,2013-03-31 00:00:00,6644481,12479
7,776,776274,2014-12-31 00:00:00,44269715,56006
5,583,583024,2016-06-30 00:00:00,552341,2071
7,774,774255,2013-09-30 00:00:00,497648,518
1,102,102089,2013-06-30 00:00:00,398383959,108870
3,318,318073,2015-09-30 00:00:00,37022700,30458
3,312,312137,2013-03-31 00:00:00,19774526,7753
8,867,867232,2016-07-31 00:00:00,107209941,28394
3,323,323073,2015-09-30 00:00:00,51432756,42333
3,373,373126,2014-03-31 00:00:00,2973447,4048
3,378,378104,2013-08-31 00:00:00,8002444,5366
5,540,540051,2016-02-29 00:00:00,5687381,7957
3,323,323248,2016-01-31 00:00:00,19997,69
3,321,321111,2013-12-31 00:00:00,202849,536
5,541,541090,2014-01-31 00:00:00,17882,145
7,742,742304,2013-09-30 00:00:00,3523824,4886
3,353,353307,2014-02-28 00:00:00,32892,160
8,870,870174,2013-07-31 00:00:00,32003673,19268
4,432,432043,2014-03-31 00:00:00,43239680,22767
5,538,538022,2014-09-30 00:00:00,13836977,15710
3,326,326003,2015-03-31 00:00:00,643578,1374
7,710,710013,2014-03-31 00:00:00,40,2
3,302,302319,2013-04-30 00:00:00,2527652,4275
2,209,209033,2013-10-31 00:00:00,3751633,2592
3,326,326203,2015-08-31 00:00:00,19679,228
8,864,864007,2013-07-31 00:00:00,12624483,8028
5,586,586070,2013-09-30 00:00:00,2498561,4856
4,432,432022,2013-12-31 00:00:00,11002972,29834
8,866,866213,2015-04-30 00:00:00,18365912,9273
3,319,319180,2013-03-31 00:00:00,13760858,11838
4,410,410220,2015-03-31 00:00:00,12780,62
8,867,867236,2016-05-31 00:00:00,33001693,10827
7,750,750409,2016-05-31 00:00:00,17510828,20510
3,310,310029,2016-01-31 00:00:00,9719240,15870
1,103,103001,2014-03-31 00:00:00,14085,111
1,104,104013,2013-04-30 00:00:00,2188387,2092
1,109,109002,2015-05-31 00:00:00,565618,1363
3,319,319162,2015-07-31 00:00:00,12166472,13581
3,322,322111,2016-02-29 00:00:00,613465,1204
8,847,847302,2014-03-31 00:00:00,28873,312
3,318,318008,2016-05-31 00:00:00,135,20
3,378,378105,2014-05-31 00:00:00,4785424,7728
4,410,410039,2013-12-31 00:00:00,8,2
8,871,871200,2015-10-31 00:00:00,1637,52
5,594,594394,2016-03-31 00:00:00,1374850,2139
7,775,775258,2013-03-31 00:00:00,7850378,8406
5,538,538022,2014-08-31 00:00:00,34969504,29617
1,106,106002,2014-12-31 00:00:00,175001864,55411
5,540,540015,2016-01-31 00:00:00,9145110,8916
3,320,320190,2016-09-30 00:00:00,33473985,15746
5,538,538093,2013-09-30 00:00:00,12712725,7217
4,413,413214,2013-06-30 00:00:00,50875248,17624
1,103,103239,2014-04-30 00:00:00,17894298,26515
2,279,279018,2015-11-30 00:00:00,2965640,1931
1,102,102088,2015-04-30 00:00:00,30713292,11907
1,104,104119,2013-08-31 00:00:00,13728269,8447
3,380,380283,2016-08-31 00:00:00,249434600,127572
1,102,102013,2013-10-31 00:00:00,22363518,11011
8,866,866211,2013-09-30 00:00:00,7232702,5266
8,858,858212,2015-01-31 00:00:00,105,5
5,538,538293,2015-04-30 00:00:00,407505,1054
5,537,537020,2015-01-31 00:00:00,32441383,33406
5,595,595062,2016-03-31 00:00:00,34234,135
5,596,596181,2015-02-28 00:00:00,22650774,15465
3,313,313217,2013-10-31 00:00:00,2149,41
7,742,742101,2015-08-31 00:00:00,1049326,1865
3,310,310070,2014-06-30 00:00:00,288001,2703
1,104,104018,2016-08-31 00:00:00,21827746,12555
3,387,387303,2016-07-31 00:00:00,5674560,8070
2,202,202088,2014-03-31 00:00:00,4233635,1877
3,311,311315,2015-03-31 00:00:00,51074161,28965
4,414,414137,2015-02-28 00:00:00,42197745,17787
1,104,104019,2015-10-31 00:00:00,50001736,34440
2,201,201004,2015-02-28 00:00:00,7646400,9796
3,326,326033,2014-01-31 00:00:00,1178994,1751
8,867,867289,2016-06-30 00:00:00,967843,1139
5,501,501027,2013-07-31 00:00:00,444,6
1,106,106035,2015-06-30 00:00:00,226474,495
5,596,596075,2013-11-30 00:00:00,59469704,30289
3,380,380203,2016-04-30 00:00:00,15774954,6308
3,302,302319,2014-08-31 00:00:00,3723193,5208
8,855,855174,2015-04-30 00:00:00,22114182,13812
1,104,104014,2014-02-28 00:00:00,68483194,32974
5,540,540069,2013-09-30 00:00:00,25988725,24432
4,498,498009,2016-06-30 00:00:00,20328,164
5,586,586097,2015-02-28 00:00:00,1953098,3564
4,413,413238,2014-11-30 00:00:00,58255714,28981
7,739,739337,2016-03-31 00:00:00,153610,479
8,870,870200,2014-11-30 00:00:00,4182710,3321
2,210,210149,2015-12-31 00:00:00,6326886,11271
5,594,594184,2015-08-31 00:00:00,16898499,12071
1,105,105071,2013-11-30 00:00:00,48579047,26566
5,541,541021,2015-10-31 00:00:00,4228863,11504
5,585,585032,2016-04-30 00:00:00,193167,1061
5,538,538009,2014-01-31 00:00:00,10016,137
5,542,542025,2014-04-30 00:00:00,12362531,11309
3,313,313152,2013-11-30 00:00:00,171023711,88578
7,750,750014,2015-05-31 00:00:00,3474284,5299
4,476,476154,2014-04-30 00:00:00,0,1
6,647,647094,2014-07-31 00:00:00,422501,1695
5,585,585097,2014-10-31 00:00:00,12879390,11012
3,378,378104,2013-07-31 00:00:00,15339762,7940
3,380,380073,2013-05-31 00:00:00,374736345,179400
3,314,314064,2013-04-30 00:00:00,27258722,17704
8,866,866212,2014-07-31 00:00:00,79856510,19446
3,387,387303,2014-11-30 00:00:00,2062825,6352
4,414,414138,2014-07-31 00:00:00,15915167,13805
7,748,748018,2015-03-31 00:00:00,3591888,3900
7,711,711378,2016-09-30 00:00:00,7841962,7972
2,282,282006,2015-12-31 00:00:00,150266617,65558
8,868,868024,2013-11-30 00:00:00,94072715,19375
5,538,538007,2014-03-31 00:00:00,4378337,3859
1,106,106002,2016-05-31 00:00:00,65806533,29153
1,194,194078,2013-12-31 00:00:00,13248111,10632
6,647,647094,2016-03-31 00:00:00,1020679,2509
3,316,316007,2015-07-31 00:00:00,68861,422
2,202,202010,2013-09-30 00:00:00,463930,1193
8,869,869020,2014-06-30 00:00:00,53620621,26261
8,856,856047,2014-11-30 00:00:00,29671822,10441
8,854,854174,2016-05-31 00:00:00,41626211,24525
5,586,586009,2014-03-31 00:00:00,117379,424
3,310,310033,2015-07-31 00:00:00,12319,220
8,860,860048,2013-11-30 00:00:00,279996794,55100
8,870,870200,2013-03-31 00:00:00,44916952,28248
8,862,862007,2013-08-31 00:00:00,51333372,23391
5,583,583033,2014-04-30 00:00:00,349886,1070
5,538,538060,2014-02-28 00:00:00,11651409,7057
4,413,413238,2013-03-31 00:00:00,77312163,37353
5,540,540059,2014-12-31 00:00:00,107983924,73692
4,409,409331,2015-06-30 00:00:00,9118,79
5,595,595001,2013-10-31 00:00:00,8388742,2549
1,101,101003,2013-03-31 00:00:00,13902189,20121
3,384,384105,2014-03-31 00:00:00,10712818,11103
5,594,594244,2015-07-31 00:00:00,16054009,13484
3,318,318008,2014-09-30 00:00:00,2470,26
2,209,209166,2015-07-31 00:00:00,4090535,4460
1,106,106235,2014-03-31 00:00:00,26464,52
3,326,326030,2015-01-31 00:00:00,1363630,2880
7,788,788270,2013-11-30 00:00:00,1044019,2533
8,869,869020,2016-05-31 00:00:00,32819554,16489
4,403,403088,2015-07-31 00:00:00,2728327,5672
2,209,209031,2013-08-31 00:00:00,448431,795
8,860,860052,2013-09-30 00:00:00,31182245,14417
7,742,742013,2016-02-29 00:00:00,35154592,30622
5,541,541084,2016-02-29 00:00:00,1414087,2311
5,544,544005,2013-07-31 00:00:00,6945346,10536
3,317,317203,2014-07-31 00:00:00,32580917,22046
3,322,322111,2016-05-31 00:00:00,1997806,4490
3,324,324117,2013-09-30 00:00:00,360637,894
3,319,319162,2015-10-31 00:00:00,15850127,16354
3,310,310028,2014-02-28 00:00:00,1752509,3500
5,544,544095,2015-06-30 00:00:00,42387668,40788
4,410,410223,2015-10-31 00:00:00,2451965,2967
3,318,318008,2016-08-31 00:00:00,5,1
1,109,109033,2013-06-30 00:00:00,759099,917
7,742,742014,2015-04-30 00:00:00,61129727,41333
1,102,102013,2013-07-31 00:00:00,26448458,11522
1,104,104018,2014-09-30 00:00:00,17922854,11334
1,127,127077,2016-06-30 00:00:00,102341173,59028
3,318,318003,2013-04-30 00:00:00,7147245,4626
3,327,327106,2016-02-29 00:00:00,6394333,9763
3,319,319139,2016-03-31 00:00:00,55573311,27220
1,101,101063,2015-10-31 00:00:00,304748,554
8,869,869211,2015-04-30 00:00:00,23862708,13217
4,410,410080,2013-11-30 00:00:00,14166141,9610
8,866,866076,2016-04-30 00:00:00,15449303,8681
7,775,775254,2013-08-31 00:00:00,4346813,4371
8,862,862008,2014-03-31 00:00:00,180314584,67626
8,858,858212,2014-10-31 00:00:00,110,7
3,320,320388,2015-11-30 00:00:00,3435352,3350
5,501,501072,2013-07-31 00:00:00,10301415,12335
8,864,864212,2016-03-31 00:00:00,48813705,26706
8,869,869038,2013-11-30 00:00:00,31793994,12245
5,541,541084,2014-06-30 00:00:00,2367640,4227
2,210,210030,2016-06-30 00:00:00,498342,2300
4,408,408034,2015-07-31 00:00:00,29417975,4574
8,867,867308,2016-06-30 00:00:00,25898190,4944
8,866,866211,2013-06-30 00:00:00,8246958,5879
5,538,538293,2015-07-31 00:00:00,1854353,1380
5,596,596181,2015-05-31 00:00:00,37309933,17160
2,202,202089,2016-09-30 00:00:00,39879487,20942
5,596,596025,2015-10-31 00:00:00,55533320,30631
2,202,202012,2014-06-30 00:00:00,12546532,5363
5,541,541036,2014-04-30 00:00:00,5057921,6267
5,537,537020,2014-10-31 00:00:00,34404008,44678
2,227,227087,2015-08-31 00:00:00,1878518,3399
3,319,319062,2013-10-31 00:00:00,69219301,20255
3,319,319139,2016-08-31 00:00:00,53742042,20812
3,316,316016,2015-11-30 00:00:00,2016763,2476
5,585,585021,2016-01-31 00:00:00,3873542,3933
1,102,102013,2015-01-31 00:00:00,9347234,14021
3,326,326206,2016-05-31 00:00:00,410922,2161
4,431,431059,2013-11-30 00:00:00,32,1
4,410,410032,2015-03-31 00:00:00,815830,1550
4,403,403280,2016-09-30 00:00:00,93569,166
4,401,401002,2016-05-31 00:00:00,16760674,16666
3,309,309069,2016-08-31 00:00:00,3667453,4115
4,420,420083,2013-05-31 00:00:00,19508484,11041
5,540,540069,2013-10-31 00:00:00,18423260,18013
8,859,859212,2013-04-30 00:00:00,2541404,1693
2,209,209167,2016-06-30 00:00:00,5846753,2666
5,583,583041,2014-01-31 00:00:00,271567,1729
8,893,893309,2013-09-30 00:00:00,3282,33
3,381,381100,2013-03-31 00:00:00,504503,409
7,776,776265,2016-09-30 00:00:00,47425638,25759
1,102,102025,2014-10-31 00:00:00,41788935,12683
3,317,317203,2014-08-31 00:00:00,30231370,18304
8,864,864211,2014-06-30 00:00:00,9700213,5517
5,540,540079,2015-08-31 00:00:00,1392392,4804
5,583,583023,2016-04-30 00:00:00,293229,1232
5,586,586037,2016-06-30 00:00:00,3385,68
3,373,373322,2014-07-31 00:00:00,1302856,4482
3,310,310030,2014-12-31 00:00:00,24655018,25995
4,410,410313,2015-08-31 00:00:00,739167,767
2,209,209033,2015-05-31 00:00:00,67,11
8,866,866212,2015-10-31 00:00:00,72195918,22199
7,707,707373,2016-05-31 00:00:00,1200505,1824
8,854,854174,2015-01-31 00:00:00,6187482,3836
4,418,418278,2016-05-31 00:00:00,34573584,15781
8,860,860048,2014-08-31 00:00:00,241881442,51345
7,788,788270,2013-03-31 00:00:00,437588,1099
4,420,420092,2014-11-30 00:00:00,31014633,21230
1,194,194032,2013-11-30 00:00:00,377320,375
3,322,322111,2015-12-31 00:00:00,1218032,2491
8,897,897125,2013-07-31 00:00:00,4795506,2853
8,861,861214,2016-09-30 00:00:00,30208328,6727
5,543,543016,2013-11-30 00:00:00,9035363,15008
7,787,787254,2014-03-31 00:00:00,1347479535,50959
7,739,739107,2015-04-30 00:00:00,223503,1379
1,106,106236,2013-09-30 00:00:00,75496,157
4,401,401008,2013-11-30 00:00:00,848100,1846
7,742,742101,2013-07-31 00:00:00,360602,765
8,869,869212,2014-10-31 00:00:00,92900011,23581
3,314,314194,2013-10-31 00:00:00,7227,45
3,326,326205,2016-09-30 00:00:00,1406059,1810
1,102,102018,2015-12-31 00:00:00,130673293,47548
8,867,867231,2016-01-31 00:00:00,41934088,16135
2,202,202089,2013-09-30 00:00:00,89190804,31315
7,786,786294,2015-07-31 00:00:00,50963,3
8,872,872020,2014-01-31 00:00:00,3672715,2446
1,105,105007,2014-11-30 00:00:00,58671583,33318
3,306,306121,2013-08-31 00:00:00,195282,844
3,314,314137,2013-07-31 00:00:00,174084158,89855
3,309,309092,2015-01-31 00:00:00,1393201,2280
8,857,857038,2016-09-30 00:00:00,15099237,11870
7,701,701188,2014-04-30 00:00:00,3,1
8,862,862010,2013-12-31 00:00:00,45017560,22290
3,381,381203,2013-08-31 00:00:00,33393,138
7,774,774253,2013-11-30 00:00:00,27399640,42196
8,862,862010,2015-02-28 00:00:00,33233289,15343
1,102,102089,2014-04-30 00:00:00,221129008,59912
3,381,381103,2015-10-31 00:00:00,5346255,6445
1,106,106234,2015-10-31 00:00:00,26299643,16836
8,885,885200,2014-01-31 00:00:00,3071492,2089
8,885,885191,2014-09-30 00:00:00,111,6
8,868,868028,2014-02-28 00:00:00,90081687,21617
1,105,105245,2016-06-30 00:00:00,86539072,54425
2,282,282071,2015-10-31 00:00:00,38925074,27778
3,380,380283,2015-06-30 00:00:00,187393461,115421
2,289,289006,2016-01-31 00:00:00,41860500,22967
7,775,775259,2015-10-31 00:00:00,5206114,9601
5,538,538292,2015-09-30 00:00:00,214147,451
5,585,585060,2014-01-31 00:00:00,592,18
2,290,290057,2014-11-30 00:00:00,34851,106
5,501,501004,2014-09-30 00:00:00,4953375,6615
3,380,380205,2013-04-30 00:00:00,488470,694
8,859,859038,2014-07-31 00:00:00,3620,60
3,387,387300,2015-06-30 00:00:00,9660063,20499
7,703,703349,2016-04-30 00:00:00,1602794,1790
3,322,322086,2013-03-31 00:00:00,401814,497
5,541,541090,2013-12-31 00:00:00,12913663,16241
3,381,381009,2015-03-31 00:00:00,30424582,31215
3,387,387301,2013-12-31 00:00:00,13226247,18221
7,796,796001,2014-11-30 00:00:00,423419,1267
8,862,862005,2014-03-31 00:00:00,1409399,1146
2,207,207042,2014-06-30 00:00:00,5904245,6886
3,319,319162,2016-09-30 00:00:00,19115637,14627
3,313,313194,2015-04-30 00:00:00,7534564,5230
1,102,102025,2016-03-31 00:00:00,20841758,10167
6,645,645021,2013-07-31 00:00:00,1100,22
7,776,776265,2013-05-31 00:00:00,11264220,13632
7,739,739107,2016-06-30 00:00:00,1347505,3802
3,323,323248,2016-02-29 00:00:00,19494,77
2,291,291062,2013-07-31 00:00:00,3444896,3156
3,322,322086,2013-08-31 00:00:00,21801,137
4,420,420092,2016-01-31 00:00:00,14867369,13821
3,381,381073,2014-06-30 00:00:00,21710596,14384
1,105,105071,2014-07-31 00:00:00,49333694,33262
5,583,583023,2015-01-31 00:00:00,5174878,8363
2,291,291055,2014-06-30 00:00:00,174548,243
2,279,279019,2014-05-31 00:00:00,2355897,1581
5,544,544095,2014-01-31 00:00:00,33587198,31492
7,775,775261,2015-12-31 00:00:00,35659382,34281
1,105,105070,2013-03-31 00:00:00,3415210,4271
3,387,387158,2015-02-28 00:00:00,1731795,3739
3,310,310029,2014-01-31 00:00:00,7392330,8095
7,776,776264,2016-04-30 00:00:00,15068588,17000
7,701,701060,2013-07-31 00:00:00,57523,254
3,319,319061,2016-08-31 00:00:00,41997442,21688
5,583,583033,2013-10-31 00:00:00,12448320,13295
1,110,110033,2016-01-31 00:00:00,1715101,3229
4,429,429073,2013-08-31 00:00:00,960,10
3,310,310033,2016-09-30 00:00:00,1569067,2444
8,872,872198,2016-05-31 00:00:00,148,4
3,309,309027,2014-10-31 00:00:00,2746835,4569
5,594,594002,2016-03-31 00:00:00,287633,813
5,585,585070,2015-02-28 00:00:00,1045362,1218
3,313,313229,2015-11-30 00:00:00,76661309,31057
2,210,210149,2016-06-30 00:00:00,60537,230
3,312,312150,2016-04-30 00:00:00,117130157,45525
8,867,867231,2013-03-31 00:00:00,30248483,7779
5,585,585070,2013-12-31 00:00:00,14716720,15386
3,320,320143,2014-09-30 00:00:00,12987956,8485
8,856,856230,2015-04-30 00:00:00,37082971,26910
8,893,893308,2014-04-30 00:00:00,107,6
2,208,208069,2015-08-31 00:00:00,263746824,43787
2,207,207042,2016-04-30 00:00:00,13123553,12882
2,290,290057,2015-09-30 00:00:00,54793,71
1,110,110396,2016-04-30 00:00:00,61257,324
4,412,412065,2013-04-30 00:00:00,94862487,35477
3,316,316019,2014-04-30 00:00:00,2636714,1839
3,373,373141,2015-03-31 00:00:00,9741016,7800
2,202,202013,2015-01-31 00:00:00,57814404,19672
7,796,796001,2014-05-31 00:00:00,37401,173
8,885,885198,2015-05-31 00:00:00,2997669,2167
2,281,281015,2013-08-31 00:00:00,4520516,2803
7,748,748021,2016-07-31 00:00:00,24,3
3,381,381073,2016-02-29 00:00:00,17134659,12266
1,102,102017,2015-04-30 00:00:00,94688502,34198
8,862,862008,2015-08-31 00:00:00,152784585,57813
3,319,319058,2014-02-28 00:00:00,1,1
7,742,742016,2016-01-31 00:00:00,23284869,21252
3,314,314173,2013-07-31 00:00:00,51316,336
3,303,303109,2015-10-31 00:00:00,2210935,3232
5,595,595002,2015-07-31 00:00:00,697782,870
3,326,326003,2014-02-28 00:00:00,374401,841
4,410,410221,2015-12-31 00:00:00,7830402,9153
4,410,410029,2013-06-30 00:00:00,74492,516
4,420,420059,2013-11-30 00:00:00,94587248,35306
1,110,110001,2014-06-30 00:00:00,897665,2601
3,353,353297,2016-03-31 00:00:00,504057,2564
3,312,312207,2016-07-31 00:00:00,65408313,42508
4,410,410028,2015-07-31 00:00:00,45927,198
3,381,381009,2016-05-31 00:00:00,129305902,81461
3,310,310149,2015-07-31 00:00:00,10057,93
3,326,326030,2014-04-30 00:00:00,3469,52
7,774,774250,2016-09-30 00:00:00,7983497,12003
7,742,742030,2014-05-31 00:00:00,4407961,7577
5,544,544005,2016-05-31 00:00:00,11131467,11628
5,542,542038,2013-04-30 00:00:00,15779479,14985
3,384,384105,2015-05-31 00:00:00,34230177,27348
7,748,748022,2016-03-31 00:00:00,2638295,3050
8,864,864007,2015-10-31 00:00:00,3886603,4406
7,774,774251,2015-11-30 00:00:00,23201660,24286
1,106,106054,2013-07-31 00:00:00,21735356,20251
8,864,864009,2013-09-30 00:00:00,45925609,22546
7,748,748103,2015-06-30 00:00:00,3351653,3521
4,401,401004,2013-07-31 00:00:00,899258,2437
8,866,866076,2013-12-31 00:00:00,15371944,8198
2,201,201004,2014-11-30 00:00:00,6400201,9355
3,318,318073,2013-06-30 00:00:00,63857592,41786
8,866,866020,2013-05-31 00:00:00,20506816,9714
4,414,414137,2014-03-31 00:00:00,50108841,24538
3,326,326033,2014-12-31 00:00:00,10670711,17426
3,353,353297,2014-07-31 00:00:00,524072,952
8,855,855010,2013-05-31 00:00:00,19705044,9522
1,106,106061,2013-07-31 00:00:00,116842468,31980
3,381,381103,2013-05-31 00:00:00,31777654,22730
2,210,210030,2015-04-30 00:00:00,504386,1481
7,701,701069,2014-07-31 00:00:00,19275083,23519
2,298,298009,2013-09-30 00:00:00,9,11
8,860,860241,2016-02-29 00:00:00,142571598,31830
2,210,210086,2015-11-30 00:00:00,105521,490
5,538,538293,2016-09-30 00:00:00,747774,950
8,865,865047,2013-08-31 00:00:00,26391412,13949
4,413,413238,2015-02-28 00:00:00,42491995,22057
7,748,748022,2014-07-31 00:00:00,1518123,2336
5,596,596181,2016-07-31 00:00:00,75834856,28435
1,104,104120,2015-05-31 00:00:00,227261,1056
3,306,306098,2014-03-31 00:00:00,7544534,8713
7,705,705357,2016-06-30 00:00:00,12107523,16777
8,862,862009,2015-01-31 00:00:00,35145239,14676
4,414,414136,2013-05-31 00:00:00,31491198,16193
7,798,798009,2014-10-31 00:00:00,37818,302
8,868,868027,2015-03-31 00:00:00,4535328,3130
2,208,208060,2014-02-28 00:00:00,9899539,4483
1,106,106052,2015-08-31 00:00:00,23218,134
5,536,536041,2013-12-31 00:00:00,15324096,26119
8,860,860049,2013-10-31 00:00:00,191094512,60046
1,106,106002,2015-11-30 00:00:00,56791994,28430
3,325,325098,2016-09-30 00:00:00,38989303,23709
5,596,596010,2016-07-31 00:00:00,28,13
3,313,313229,2016-02-29 00:00:00,45541970,19240
3,326,326033,2016-08-31 00:00:00,106041,563
